image_id,image_filename,image_doi,cell_id,bethesda_system,nucleus_x,nucleus_y
129,b8f6374bc7c780a8b4fd99498b05afbb.png,10.6084/m9.figshare.12229982,6752,Negative for intraepithelial lesion,1068,545
129,b8f6374bc7c780a8b4fd99498b05afbb.png,10.6084/m9.figshare.12229982,6753,Negative for intraepithelial lesion,1016,639
129,b8f6374bc7c780a8b4fd99498b05afbb.png,10.6084/m9.figshare.12229982,6754,Negative for intraepithelial lesion,1061,685
129,b8f6374bc7c780a8b4fd99498b05afbb.png,10.6084/m9.figshare.12229982,6755,Negative for intraepithelial lesion,854,693
129,b8f6374bc7c780a8b4fd99498b05afbb.png,10.6084/m9.figshare.12229982,6756,Negative for intraepithelial lesion,717,645
129,b8f6374bc7c780a8b4fd99498b05afbb.png,10.6084/m9.figshare.12229982,6757,Negative for intraepithelial lesion,931,796
129,b8f6374bc7c780a8b4fd99498b05afbb.png,10.6084/m9.figshare.12229982,6758,Negative for intraepithelial lesion,793,819
129,b8f6374bc7c780a8b4fd99498b05afbb.png,10.6084/m9.figshare.12229982,6759,Negative for intraepithelial lesion,525,750
129,b8f6374bc7c780a8b4fd99498b05afbb.png,10.6084/m9.figshare.12229982,6760,Negative for intraepithelial lesion,514,802
129,b8f6374bc7c780a8b4fd99498b05afbb.png,10.6084/m9.figshare.12229982,6761,Negative for intraepithelial lesion,597,845
129,b8f6374bc7c780a8b4fd99498b05afbb.png,10.6084/m9.figshare.12229982,6762,Negative for intraepithelial lesion,697,760
129,b8f6374bc7c780a8b4fd99498b05afbb.png,10.6084/m9.figshare.12229982,6763,Negative for intraepithelial lesion,701,937
129,b8f6374bc7c780a8b4fd99498b05afbb.png,10.6084/m9.figshare.12229982,6764,Negative for intraepithelial lesion,814,964
129,b8f6374bc7c780a8b4fd99498b05afbb.png,10.6084/m9.figshare.12229982,6765,Negative for intraepithelial lesion,843,932
129,b8f6374bc7c780a8b4fd99498b05afbb.png,10.6084/m9.figshare.12229982,6766,Negative for intraepithelial lesion,598,1012
129,b8f6374bc7c780a8b4fd99498b05afbb.png,10.6084/m9.figshare.12229982,6767,Negative for intraepithelial lesion,517,946
129,b8f6374bc7c780a8b4fd99498b05afbb.png,10.6084/m9.figshare.12229982,6768,Negative for intraepithelial lesion,395,797
129,b8f6374bc7c780a8b4fd99498b05afbb.png,10.6084/m9.figshare.12229982,6769,Negative for intraepithelial lesion,88,850
129,b8f6374bc7c780a8b4fd99498b05afbb.png,10.6084/m9.figshare.12229982,6770,Negative for intraepithelial lesion,1268,694
129,b8f6374bc7c780a8b4fd99498b05afbb.png,10.6084/m9.figshare.12229982,6771,Negative for intraepithelial lesion,927,735
129,b8f6374bc7c780a8b4fd99498b05afbb.png,10.6084/m9.figshare.12229982,6772,Negative for intraepithelial lesion,647,163
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6871,Negative for intraepithelial lesion,492,102
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6872,Negative for intraepithelial lesion,584,117
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6873,Negative for intraepithelial lesion,610,74
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6874,Negative for intraepithelial lesion,720,182
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6875,Negative for intraepithelial lesion,874,72
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6876,Negative for intraepithelial lesion,983,142
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6877,Negative for intraepithelial lesion,1008,93
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6878,Negative for intraepithelial lesion,1057,173
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6879,Negative for intraepithelial lesion,1008,314
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6880,Negative for intraepithelial lesion,1068,293
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6881,Negative for intraepithelial lesion,1192,363
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6882,Negative for intraepithelial lesion,740,323
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6883,Negative for intraepithelial lesion,840,403
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6884,Negative for intraepithelial lesion,779,539
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6885,Negative for intraepithelial lesion,707,495
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6886,Negative for intraepithelial lesion,478,597
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6887,Negative for intraepithelial lesion,288,482
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6888,Negative for intraepithelial lesion,788,645
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6889,Negative for intraepithelial lesion,922,537
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6890,Negative for intraepithelial lesion,1002,590
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6891,Negative for intraepithelial lesion,975,749
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6892,Negative for intraepithelial lesion,949,837
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6893,Negative for intraepithelial lesion,1115,754
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6894,Negative for intraepithelial lesion,413,937
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6895,Negative for intraepithelial lesion,995,967
127,c22f24fa5dc7c8d99c2d2ba5e293960c.png,10.6084/m9.figshare.12229973,6896,Negative for intraepithelial lesion,1154,23
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7066,Negative for intraepithelial lesion,692,955
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7067,Negative for intraepithelial lesion,340,799
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7068,Negative for intraepithelial lesion,517,712
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7069,Negative for intraepithelial lesion,555,752
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7070,Negative for intraepithelial lesion,642,614
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7071,Negative for intraepithelial lesion,695,634
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7072,Negative for intraepithelial lesion,799,860
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7073,Negative for intraepithelial lesion,764,822
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7074,Negative for intraepithelial lesion,843,716
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7075,Negative for intraepithelial lesion,864,762
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7076,Negative for intraepithelial lesion,924,779
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7077,Negative for intraepithelial lesion,918,647
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7078,Negative for intraepithelial lesion,837,625
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7079,Negative for intraepithelial lesion,805,456
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7080,Negative for intraepithelial lesion,647,506
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7081,Negative for intraepithelial lesion,648,400
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7082,Negative for intraepithelial lesion,355,401
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7083,Negative for intraepithelial lesion,707,317
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7084,Negative for intraepithelial lesion,837,235
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7085,Negative for intraepithelial lesion,938,325
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7086,Negative for intraepithelial lesion,1002,533
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7087,Negative for intraepithelial lesion,1117,583
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7088,Negative for intraepithelial lesion,1129,523
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7089,Negative for intraepithelial lesion,1064,491
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7090,Negative for intraepithelial lesion,1094,368
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7091,Negative for intraepithelial lesion,1164,385
122,a83df706a2f6abcc60ee209fc3cb9b64.png,10.6084/m9.figshare.12229955,7092,Negative for intraepithelial lesion,1192,285
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7137,Negative for intraepithelial lesion,639,199
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7138,Negative for intraepithelial lesion,752,230
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7139,Negative for intraepithelial lesion,965,193
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7140,Negative for intraepithelial lesion,1003,145
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7141,Negative for intraepithelial lesion,1243,170
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7142,Negative for intraepithelial lesion,958,496
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7143,Negative for intraepithelial lesion,932,465
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7144,Negative for intraepithelial lesion,847,592
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7145,Negative for intraepithelial lesion,745,669
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7146,Negative for intraepithelial lesion,698,624
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7147,Negative for intraepithelial lesion,630,622
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7148,Negative for intraepithelial lesion,668,521
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7149,Negative for intraepithelial lesion,707,436
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7150,Negative for intraepithelial lesion,179,335
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7151,Negative for intraepithelial lesion,114,524
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7152,Negative for intraepithelial lesion,73,536
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7153,Negative for intraepithelial lesion,128,562
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7154,Negative for intraepithelial lesion,142,580
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7155,Negative for intraepithelial lesion,164,677
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7156,Negative for intraepithelial lesion,294,642
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7157,Negative for intraepithelial lesion,328,544
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7158,Negative for intraepithelial lesion,319,522
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7159,Negative for intraepithelial lesion,370,666
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7160,Negative for intraepithelial lesion,389,720
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7161,Negative for intraepithelial lesion,474,724
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7162,Negative for intraepithelial lesion,465,630
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7163,Negative for intraepithelial lesion,542,769
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7164,Negative for intraepithelial lesion,634,837
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7165,Negative for intraepithelial lesion,532,597
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7166,Negative for intraepithelial lesion,662,726
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7167,Negative for intraepithelial lesion,742,789
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7168,Negative for intraepithelial lesion,718,801
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7169,Negative for intraepithelial lesion,903,776
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7170,Negative for intraepithelial lesion,915,716
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7171,Negative for intraepithelial lesion,812,696
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7172,Negative for intraepithelial lesion,795,766
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7173,Negative for intraepithelial lesion,347,796
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7174,Negative for intraepithelial lesion,203,804
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7175,Negative for intraepithelial lesion,110,765
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7176,Negative for intraepithelial lesion,53,696
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7177,Negative for intraepithelial lesion,472,818
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7178,Negative for intraepithelial lesion,467,784
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7179,Negative for intraepithelial lesion,616,952
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7180,Negative for intraepithelial lesion,294,930
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7181,Negative for intraepithelial lesion,243,870
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7182,Negative for intraepithelial lesion,186,930
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7183,Negative for intraepithelial lesion,28,847
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7184,Negative for intraepithelial lesion,96,831
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7185,Negative for intraepithelial lesion,814,878
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7186,Negative for intraepithelial lesion,953,900
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7187,Negative for intraepithelial lesion,893,866
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7188,Negative for intraepithelial lesion,983,932
117,21b6561df430853f3831fd83389c109f.png,10.6084/m9.figshare.12229925,7189,Negative for intraepithelial lesion,946,955
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7190,Negative for intraepithelial lesion,89,123
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7191,Negative for intraepithelial lesion,113,169
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7192,Negative for intraepithelial lesion,183,124
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7193,Negative for intraepithelial lesion,214,145
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7194,Negative for intraepithelial lesion,200,283
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7195,Negative for intraepithelial lesion,273,250
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7196,Negative for intraepithelial lesion,258,409
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7197,Negative for intraepithelial lesion,424,254
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7198,Negative for intraepithelial lesion,504,432
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7199,Negative for intraepithelial lesion,510,362
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7200,Negative for intraepithelial lesion,648,269
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7201,Negative for intraepithelial lesion,578,165
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7202,Negative for intraepithelial lesion,688,150
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7203,Negative for intraepithelial lesion,793,144
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7204,Negative for intraepithelial lesion,892,207
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7205,Negative for intraepithelial lesion,964,203
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7206,Negative for intraepithelial lesion,1000,300
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7207,Negative for intraepithelial lesion,988,315
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7208,Negative for intraepithelial lesion,1055,248
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7209,Negative for intraepithelial lesion,775,425
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7210,Negative for intraepithelial lesion,515,571
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7211,Negative for intraepithelial lesion,519,606
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7212,Negative for intraepithelial lesion,720,716
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7213,Negative for intraepithelial lesion,587,761
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7214,Negative for intraepithelial lesion,753,866
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7215,Negative for intraepithelial lesion,818,977
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7216,Negative for intraepithelial lesion,923,948
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7217,Negative for intraepithelial lesion,874,831
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7218,Negative for intraepithelial lesion,39,281
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7219,Negative for intraepithelial lesion,23,227
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7220,Negative for intraepithelial lesion,58,253
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7221,Negative for intraepithelial lesion,709,939
118,886b686fa3d22bb870a6ba41e5d1b82d.png,10.6084/m9.figshare.12229928,7222,Negative for intraepithelial lesion,1246,864
